"fechaobservacion","valorobservado","nombreestacion","codigoestacion","latitud","longitud","unidadmedida"
"2012-10-14T14:00:00.000","5.587","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-14T15:00:00.000","5.882","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-14T16:00:00.000","6.011","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-14T17:00:00.000","5.831","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-14T18:00:00.000","5.715","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-14T19:00:00.000","5.767","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-14T20:00:00.000","5.79","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-14T21:00:00.000","5.772","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-14T22:00:00.000","5.743","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-14T23:00:00.000","5.67","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T00:00:00.000","5.66","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T01:00:00.000","5.762","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T02:00:00.000","5.686","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T03:00:00.000","5.807","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T04:00:00.000","5.753","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T05:00:00.000","5.734","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T06:00:00.000","5.891","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T07:00:00.000","5.715","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T08:00:00.000","5.659","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T09:00:00.000","5.78","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T10:00:00.000","5.832","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T11:00:00.000","5.867","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T12:00:00.000","5.957","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T13:00:00.000","5.865","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T14:00:00.000","6.002","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T15:00:00.000","5.982","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T16:00:00.000","6.007","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T17:00:00.000","6.279","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T18:00:00.000","6.15","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T19:00:00.000","6.013","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T20:00:00.000","5.908","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T21:00:00.000","6.252","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T22:00:00.000","6.261","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-15T23:00:00.000","5.883","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T00:00:00.000","6.024","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T01:00:00.000","6.196","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T02:00:00.000","6.053","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T03:00:00.000","6.099","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T04:00:00.000","6.167","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T05:00:00.000","6.167","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T06:00:00.000","6.04","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T07:00:00.000","6.131","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T08:00:00.000","5.728","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T09:00:00.000","6.066","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T10:00:00.000","5.884","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T11:00:00.000","6.142","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T12:00:00.000","6.179","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T13:00:00.000","6.086","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T14:00:00.000","6.127","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T19:00:00.000","5.998","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T20:00:00.000","5.822","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T21:00:00.000","5.924","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T22:00:00.000","5.855","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-16T23:00:00.000","6.017","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T00:00:00.000","6.078","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T01:00:00.000","6.025","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T02:00:00.000","6.146","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T03:00:00.000","6.228","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T04:00:00.000","5.858","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T05:00:00.000","6.019","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T06:00:00.000","5.889","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T07:00:00.000","6.16","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T08:00:00.000","6.23","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T09:00:00.000","6.482","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T10:00:00.000","6.267","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T11:00:00.000","6.164","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T12:00:00.000","6.254","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T13:00:00.000","6.323","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T14:00:00.000","6.383","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T15:00:00.000","6.392","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T16:00:00.000","6.675","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T17:00:00.000","7.003","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T18:00:00.000","7.379","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T19:00:00.000","7.602","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T20:00:00.000","7.402","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T21:00:00.000","7.307","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T22:00:00.000","7.055","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-17T23:00:00.000","7.181","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T00:00:00.000","7.027","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T01:00:00.000","7.026","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T02:00:00.000","6.985","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T03:00:00.000","6.939","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T04:00:00.000","7.031","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T05:00:00.000","7.117","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T06:00:00.000","7.286","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T08:00:00.000","7.338","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T09:00:00.000","7.324","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T10:00:00.000","7.226","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T11:00:00.000","7.335","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T12:00:00.000","7.211","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T13:00:00.000","7.331","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T14:00:00.000","7.401","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T19:00:00.000","7.312","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T20:00:00.000","7.364","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T21:00:00.000","7.436","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T22:00:00.000","7.317","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-18T23:00:00.000","7.37","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T00:00:00.000","7.401","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T01:00:00.000","7.421","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T02:00:00.000","7.433","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T03:00:00.000","7.372","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T04:00:00.000","7.331","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T05:00:00.000","7.454","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T06:00:00.000","7.372","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T07:00:00.000","7.411","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T08:00:00.000","7.559","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T09:00:00.000","7.446","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T10:00:00.000","7.44","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T11:00:00.000","7.466","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T12:00:00.000","7.409","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T13:00:00.000","7.541","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T14:00:00.000","7.522","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T15:00:00.000","7.514","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T16:00:00.000","7.586","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T17:00:00.000","7.461","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T18:00:00.000","7.5","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T19:00:00.000","7.486","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-19T20:00:00.000","7.505","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T04:00:00.000","7.478","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T05:00:00.000","7.521","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T06:00:00.000","7.572","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T07:00:00.000","7.51","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T08:00:00.000","7.485","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T09:00:00.000","7.537","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T10:00:00.000","7.53","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T11:00:00.000","7.626","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T12:00:00.000","7.614","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T13:00:00.000","7.612","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T14:00:00.000","7.6","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T15:00:00.000","7.704","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T16:00:00.000","7.682","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T17:00:00.000","7.719","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T18:00:00.000","7.728","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T19:00:00.000","7.755","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T20:00:00.000","7.663","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T21:00:00.000","7.533","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T22:00:00.000","7.603","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-20T23:00:00.000","7.614","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T00:00:00.000","7.598","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T01:00:00.000","7.601","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T02:00:00.000","7.62","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T03:00:00.000","7.589","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T04:00:00.000","7.59","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T05:00:00.000","7.547","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T06:00:00.000","7.602","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T07:00:00.000","7.647","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T08:00:00.000","7.643","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T09:00:00.000","7.6","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T10:00:00.000","7.583","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T11:00:00.000","7.626","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T12:00:00.000","7.693","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T13:00:00.000","7.663","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T14:00:00.000","7.688","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T15:00:00.000","7.755","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T16:00:00.000","7.656","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T17:00:00.000","7.668","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T18:00:00.000","7.713","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T19:00:00.000","7.766","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T20:00:00.000","7.645","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T21:00:00.000","7.66","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T22:00:00.000","7.691","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-21T23:00:00.000","7.621","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T00:00:00.000","7.564","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T01:00:00.000","7.636","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T02:00:00.000","7.564","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T03:00:00.000","7.625","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T04:00:00.000","7.585","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T05:00:00.000","7.536","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T06:00:00.000","7.591","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T07:00:00.000","7.6","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T08:00:00.000","7.592","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T09:00:00.000","7.653","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T10:00:00.000","7.522","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T11:00:00.000","7.625","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T12:00:00.000","7.542","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T13:00:00.000","7.599","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T14:00:00.000","7.68","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T15:00:00.000","7.698","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T16:00:00.000","7.688","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T17:00:00.000","7.552","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T18:00:00.000","7.546","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T19:00:00.000","7.674","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T20:00:00.000","7.56","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T21:00:00.000","7.591","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T22:00:00.000","7.613","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-22T23:00:00.000","7.611","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T00:00:00.000","7.563","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T01:00:00.000","7.526","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T02:00:00.000","7.55","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T03:00:00.000","7.593","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T04:00:00.000","7.496","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T05:00:00.000","7.578","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T06:00:00.000","7.594","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T07:00:00.000","7.585","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T08:00:00.000","7.59","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T09:00:00.000","7.652","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T10:00:00.000","7.669","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T11:00:00.000","7.676","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T12:00:00.000","7.631","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T13:00:00.000","7.676","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T14:00:00.000","7.636","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T15:00:00.000","7.671","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T16:00:00.000","7.602","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T17:00:00.000","7.629","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T18:00:00.000","7.59","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T19:00:00.000","7.711","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T20:00:00.000","7.626","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T21:00:00.000","7.689","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T22:00:00.000","7.618","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-23T23:00:00.000","7.571","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T00:00:00.000","7.647","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T01:00:00.000","7.68","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T02:00:00.000","7.676","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T03:00:00.000","7.59","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T04:00:00.000","7.537","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T05:00:00.000","7.605","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T06:00:00.000","7.63","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T07:00:00.000","7.653","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T08:00:00.000","7.688","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T09:00:00.000","7.67","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T10:00:00.000","7.648","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T11:00:00.000","7.733","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T15:00:00.000","7.618","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T16:00:00.000","7.672","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T17:00:00.000","7.627","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T18:00:00.000","7.704","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T19:00:00.000","7.644","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T20:00:00.000","7.632","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T21:00:00.000","7.708","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2012-10-24T22:00:00.000","7.623","TESORO INVEMAR","0014017001","10.235","-75.741","m"
